MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,CARRIER_HISTORICAL,DEP_AIRPORT_HIST,DAY_HISTORICAL,DEP_BLOCK_HIST
1,4,0,1200-1259,11,2,8,189,Hawaiian Airlines Inc.,2092,6791,1303,301832,905990,0.00012049421761126928,0.00019784966571132842,1,Kahului Airport,20.901,-156.434,Portland International,0.08,0.0,0.0,76.0,10.74,0.08916478555304741,0.11204819277108434,0.19897175669359685,0.18110307825217115
7,6,1,1700-1759,2,6,25,70,Comair Inc.,19534,24403,8305,2006675,1245396,0.0,8.999810569042966e-05,9,Douglas Municipal,35.219,-80.936,Shreveport Regional,0.0,0.0,0.0,95.0,3.58,0.21429614485981308,0.18786731291566006,0.20331257623419144,0.31053443569761463
11,5,1,1500-1559,5,5,5,100,JetBlue Airways,2257,24694,778,283617,3190369,0.0001600389254787507,0.00012686617611396965,10,Palm Beach International,26.682,-80.094,John F. Kennedy International,0.06,0.0,0.0,83.0,7.61,0.18825075075075076,0.10732125017839303,0.15372196735985677,0.16907735154074208
6,5,0,1000-1059,1,4,4,123,Hawaiian Airlines Inc.,1445,7173,778,154082,905990,0.00012049421761126928,0.00019784966571132842,21,Keahole,19.739,-156.046,Honolulu International,0.0,0.0,0.0,86.0,7.83,0.07852392190517056,0.10289089213553,0.22267777065983343,0.17235203820569675
6,4,0,1200-1259,5,1,20,100,JetBlue Airways,11645,24204,1547,1823051,3190369,0.0001600389254787507,0.00012686617611396965,10,Orlando International,28.432,-81.325,NONE,0.08,0.0,0.0,94.0,9.17,0.29450634879502463,0.18786731291566006,0.2514772268506625,0.2112363316435544
3,4,0,1300-1359,1,4,71,50,SkyWest Airlines Inc.,33799,68810,2566,4365661,3472966,3.419267401443636e-05,9.900278805864171e-05,16,Atlanta Municipal,33.641,-84.427,Glynco Jetport,0.0,0.0,0.0,69.0,4.92,0.17960719003043704,0.18786731291566006,0.17945184504670036,0.1926021628864006
4,2,0,0001-0559,1,1,3,76,Endeavor Air Inc.,1520,20645,375,103338,1212846,0.0,9.351277617445623e-05,5,McGhee Tyson,35.812,-83.992,NONE,0.18,0.0,0.0,75.0,4.7,0.1883780862914623,0.18786731291566006,0.1386030459424374,0.07220738762794837
5,6,0,0900-0959,2,3,30,143,Southwest Airlines Co.,14585,113709,5100,1827202,13382999,6.178236301460919e-05,9.889412309998219e-05,18,Phoenix Sky Harbor International,33.436,-112.009,McCarran International,0.01,0.0,0.0,87.0,7.38,0.24861999587288486,0.23419922274493762,0.1799073314349148,0.1314805371409145
1,4,0,0700-0759,2,1,4,143,Southwest Airlines Co.,1955,107363,497,204019,13382999,6.178236301460919e-05,9.889412309998219e-05,13,Eppley Airfield,41.302,-95.893,NONE,0.0,0.0,1.2,45.0,10.29,0.1724374357216318,0.18786731291566006,0.19897175669359685,0.08847476814560021
1,1,1,1800-1859,4,6,72,66,SkyWest Airlines Inc.,22775,62105,1622,2907365,3472966,3.419267401443636e-05,9.900278805864171e-05,14,Dallas Fort Worth Regional,32.894,-97.03,William P Hobby,0.0,0.0,0.0,60.0,14.76,0.2080508474576271,0.1812731944047959,0.1769969124782088,0.23995998284979278
9,1,0,2000-2059,1,6,52,66,SkyWest Airlines Inc.,13264,66731,3458,1581456,3472966,3.419267401443636e-05,9.900278805864171e-05,13,Minneapolis-St Paul International,44.886,-93.218,Will Rogers World,0.0,0.0,0.0,96.0,8.5,0.13815390217259377,0.1250914411119239,0.13711199423073972,0.1960197978964735
1,1,0,1700-1759,4,4,33,128,American Airlines Inc.,11206,75506,1937,955406,11744595,9.82082928995461e-05,0.00017728721959309724,19,Ronald Reagan Washington National,38.852,-77.037,Orlando International,0.0,0.0,0.0,38.0,6.93,0.16084351412341452,0.18262645680644,0.1769969124782088,0.22953882610280715
7,7,0,0900-0959,3,2,28,175,Southwest Airlines Co.,12133,117728,3548,1823051,13382999,6.178236301460919e-05,9.889412309998219e-05,2,Orlando International,28.432,-81.325,Greater Buffalo International,0.07,0.0,0.0,90.0,5.59,0.21594507669470558,0.20026791694574683,0.22253848170480506,0.127380856706582
10,1,1,2200-2259,4,6,20,76,"Midwest Airline, Inc.",11827,28628,2736,955406,1529740,1.25293581928874e-06,0.00012382274422796983,6,Ronald Reagan Washington National,38.852,-77.037,Jacksonville International,0.0,0.0,0.0,69.0,6.04,0.15603553758578498,0.1474726420010422,0.16357066230026537,0.17162329615861213
4,5,0,1500-1559,3,4,29,66,SkyWest Airlines Inc.,9191,67082,3559,1065782,3472966,3.419267401443636e-05,9.900278805864171e-05,17,Salt Lake City International,40.784,-111.967,Aspen Pitkin County Sardy Field,0.0,0.0,0.0,66.0,12.3,0.1546512650620071,0.18786731291566006,0.2324257329873349,0.22246645601502038
12,7,0,1200-1259,9,2,21,180,Delta Air Lines Inc.,15328,81498,769,1827202,12460183,0.0001441658849878598,0.0001486602009422039,4,Phoenix Sky Harbor International,33.436,-112.009,John F. Kennedy International,0.0,0.0,0.0,72.0,6.93,0.15739002392784834,0.22473748806763943,0.226980167528948,0.2109591375857514
12,5,0,1100-1159,5,3,5,230,Frontier Airlines Inc.,2346,12128,33,270922,1857122,0.00011572564827677376,7.134694872433899e-06,3,Bradley International,41.939,-72.683,Orlando International,0.0,0.0,9.1,44.0,8.28,0.24913317066906382,0.2364336818932306,0.19076899719122448,0.19388839304687833
8,6,0,1400-1459,5,2,8,70,Atlantic Southeast Airlines,10253,10677,22,1065782,473794,0.0,0.0001998053656534928,0,Salt Lake City International,40.784,-111.967,Houston Intercontinental,0.0,0.0,0.0,91.0,5.14,0.26125042940570253,0.20603062874536288,0.16186967124116694,0.2318185767660092
3,2,0,2000-2059,4,4,44,173,United Air Lines Inc.,27137,53007,6372,3103410,8501631,0.00025380424062159367,0.00022898547349326266,10,Chicago O'Hare International,41.978,-87.906,Fort Lauderdale-Hollywood International,0.0,0.0,0.0,49.0,9.17,0.18402961396086726,0.20812260536398466,0.13286823228849365,0.2316774658027358
11,5,0,1700-1759,5,4,34,76,Endeavor Air Inc.,13490,20783,2388,1208249,1212846,0.0,9.351277617445623e-05,11,LaGuardia,40.779,-73.876,General Mitchell Field,0.07,0.0,0.0,54.0,16.11,0.12111139521009119,0.13110846245530394,0.15372196735985677,0.18264623354198145
12,4,1,1200-1259,2,2,8,99,American Airlines Inc.,4058,79228,252,344196,11744595,9.82082928995461e-05,0.00017728721959309724,12,Port Columbus International,39.991,-82.878,LaGuardia,0.0,0.0,0.0,62.0,7.61,0.17834477639636295,0.25097133256326787,0.18161763307532852,0.2109591375857514
1,3,0,1500-1559,6,2,29,234,American Airlines Inc.,14576,75506,4756,1827202,11744595,9.82082928995461e-05,0.00017728721959309724,4,Phoenix Sky Harbor International,33.436,-112.009,Chicago O'Hare International,0.0,0.0,0.0,69.0,2.91,0.16084351412341452,0.28113965664190915,0.18060695780903036,0.2100527886160202
7,6,0,1200-1259,5,3,11,143,Southwest Airlines Co.,4749,117728,2159,477995,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Kansas City International,39.298,-94.714,LaGuardia,0.0,0.0,0.0,86.0,5.82,0.21594507669470558,0.24087516613843166,0.20331257623419144,0.17458541458541457
10,6,0,0800-0859,2,1,62,44,American Eagle Airlines Inc.,25833,27632,5042,2907365,1204766,0.00034840766560500434,0.00010686715174900371,16,Dallas Fort Worth Regional,32.894,-97.03,NONE,0.0,0.0,0.0,65.0,3.36,0.14306182391288774,0.18786731291566006,0.11216232157602926,0.09970275400207713
8,5,0,1200-1259,2,4,64,50,SkyWest Airlines Inc.,29971,74087,5732,3103410,3472966,3.419267401443636e-05,9.900278805864171e-05,18,Chicago O'Hare International,41.978,-87.906,Savannah/Hilton Head International,0.0,0.0,0.0,74.0,10.29,0.17259594652867616,0.20418848167539266,0.21104137238055018,0.18210098109595596
10,2,0,2000-2059,2,6,11,76,SkyWest Airlines Inc.,11970,71625,785,1960746,3472966,3.419267401443636e-05,9.900278805864171e-05,3,Seattle International,47.447,-122.306,Boise Air Terminal,0.0,0.0,0.0,50.0,11.18,0.14794228285890743,0.1111111111111111,0.1350905059210216,0.21795934285575
6,1,0,1200-1259,3,3,48,76,Endeavor Air Inc.,13872,21319,1429,1486066,1212846,0.0,9.351277617445623e-05,11,Detroit Metro Wayne County,42.217,-83.344,John F. Kennedy International,0.0,0.0,0.0,73.0,3.8,0.2544042748601486,0.24201590082199165,0.25356818055271996,0.2112363316435544
3,5,0,1100-1159,4,4,39,143,Southwest Airlines Co.,18465,114119,3431,2780593,13382999,6.178236301460919e-05,9.889412309998219e-05,14,Los Angeles International,33.942,-118.408,Albuquerque International Sunport,0.0,0.0,0.0,74.0,6.04,0.2043892222493479,0.18403041825095057,0.20171141658757616,0.16464471403812825
1,5,0,1700-1759,2,5,30,173,United Air Lines Inc.,17725,46218,2105,2780593,8501631,0.00025380424062159367,0.00022898547349326266,4,Los Angeles International,33.942,-118.408,San Francisco International,0.0,0.0,0.0,64.0,5.59,0.18188240583154042,0.2272085189612083,0.17172256567191768,0.22953882610280715
12,3,0,0700-0759,5,1,19,178,Spirit Air Lines,9282,17201,1913,1391212,2688839,9.173723925704242e-06,0.00012465107307156237,9,Fort Lauderdale-Hollywood International,26.074,-80.152,NONE,0.0,0.0,0.0,74.0,4.03,0.18163480091212067,0.18786731291566006,0.1962651650035195,0.10819386055366066
4,1,0,2000-2059,3,4,50,70,SkyWest Airlines Inc.,12902,67082,3682,1581456,3472966,3.419267401443636e-05,9.900278805864171e-05,1,Minneapolis-St Paul International,44.886,-93.218,Eppley Airfield,0.0,0.0,0.0,77.0,7.61,0.1546512650620071,0.13438735177865613,0.2379718670466495,0.24885020523218437
12,2,1,2000-2059,9,4,25,154,United Air Lines Inc.,11326,51152,4895,1708599,8501631,0.00025380424062159367,0.00022898547349326266,21,Newark Liberty International,40.696,-74.172,Raleigh-Durham International,0.01,0.3,1.2,38.0,13.2,0.19380849532037436,0.19831000792183787,0.1997842391862735,0.28679990130767335
7,1,0,1000-1059,5,2,3,129,Allegiant Air,1153,11745,46,124691,1257616,1.3252580061983643e-05,0.00010774347590392701,11,Albany International,42.746,-73.805,St. Petersburg-Clearwater International,0.0,0.0,0.0,85.0,7.38,0.1880520688052069,0.18786731291566006,0.2199389713578136,0.14307556127786272
4,7,0,1100-1159,2,3,9,187,American Airlines Inc.,2884,74131,422,289569,11744595,9.82082928995461e-05,0.00017728721959309724,10,Jacksonville International,30.485,-81.688,Douglas Municipal,0.0,0.0,0.0,85.0,5.37,0.20460428811382275,0.2535360411466606,0.20372403138594136,0.1665261195685944
11,5,1,0900-0959,3,1,74,187,American Airlines Inc.,19569,77179,8432,2006675,11744595,9.82082928995461e-05,0.00017728721959309724,11,Douglas Municipal,35.219,-80.936,NONE,0.0,0.0,0.0,60.0,5.82,0.14230237360056072,0.18786731291566006,0.15372196735985677,0.11464633184328162
1,3,0,0900-0959,7,2,26,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.889412309998219e-05,5,McCarran International,36.08,-115.152,William P Hobby,0.0,0.0,0.0,48.0,4.47,0.1724374357216318,0.1812731944047959,0.18060695780903036,0.12728284045610458
7,3,0,1500-1559,3,4,8,143,Southwest Airlines Co.,4493,117728,2567,525035,13382999,6.178236301460919e-05,9.889412309998219e-05,22,Sacramento International,38.696,-121.59,Seattle International,0.0,0.0,0.0,90.0,8.5,0.21594507669470558,0.17503364040989547,0.2030270924776752,0.25547875927174646
2,6,1,1300-1359,7,3,21,143,Southwest Airlines Co.,6562,94922,4356,1093478,13382999,6.178236301460919e-05,9.889412309998219e-05,21,Friendship International,39.176,-76.671,Fort Lauderdale-Hollywood International,0.0,0.0,1.2,38.0,2.91,0.25888729226540047,0.2262058769173905,0.16393883923764402,0.2464869187707072
8,7,0,0800-0859,4,1,57,110,Delta Air Lines Inc.,14631,91062,5339,1486066,12460183,0.0001441658849878598,0.0001486602009422039,18,Detroit Metro Wayne County,42.217,-83.344,NONE,0.0,0.0,0.0,85.0,4.7,0.16858626734603602,0.18786731291566006,0.19651916171077882,0.11237266553480475
10,7,0,1400-1459,3,5,2,128,American Airlines Inc.,2304,80161,453,270922,11744595,9.82082928995461e-05,0.00017728721959309724,16,Bradley International,41.939,-72.683,Douglas Municipal,1.55,0.0,0.0,52.0,6.93,0.17208213717566603,0.1626146151708808,0.1653708598973721,0.1992195967916757
9,2,0,1600-1659,4,3,23,191,Delta Air Lines Inc.,12249,81338,1592,1472200,12460183,0.0001441658849878598,0.0001486602009422039,3,Logan International,42.364,-71.006,Orlando International,0.01,0.0,0.0,80.0,11.86,0.1018050809686525,0.1132824427480916,0.13081148766005574,0.1797024952015355
9,3,0,1000-1059,8,2,49,186,Frontier Airlines Inc.,21760,11895,2517,2743323,1857122,0.00011572564827677376,7.134694872433899e-06,2,Stapleton International,39.774,-104.88,Ronald Reagan Washington National,0.0,0.0,0.0,82.0,9.17,0.2035243475921442,0.12517527087316763,0.1282981267437226,0.11135296628254375
4,1,0,0700-0759,5,1,41,181,American Airlines Inc.,17522,74131,3285,2780593,11744595,9.82082928995461e-05,0.00017728721959309724,5,Los Angeles International,33.942,-118.408,NONE,0.0,0.0,0.0,67.0,8.95,0.20460428811382275,0.18786731291566006,0.2379718670466495,0.09427990935375478
12,1,1,2000-2059,4,6,20,143,Southwest Airlines Co.,12269,113248,929,1960746,13382999,6.178236301460919e-05,9.889412309998219e-05,15,Seattle International,47.447,-122.306,Metropolitan Oakland International,0.29,0.0,0.0,44.0,6.04,0.26403810805912964,0.3333333333333333,0.25164658017962693,0.28679990130767335
3,6,0,1200-1259,5,2,26,228,Spirit Air Lines,13151,17034,1461,1823051,2688839,9.173723925704242e-06,0.00012465107307156237,3,Orlando International,28.432,-81.325,Detroit Metro Wayne County,0.0,0.0,0.0,83.0,7.38,0.1319102353585112,0.13616930312099187,0.19045586952891627,0.17969758820344067
12,1,0,1600-1659,2,4,10,143,Southwest Airlines Co.,6712,113248,6266,819756,13382999,6.178236301460919e-05,9.889412309998219e-05,18,Chicago Midway International,41.785,-87.752,Dallas Love Field,0.09,0.7,0.0,47.0,17.67,0.26403810805912964,0.25674118460474765,0.25164658017962693,0.2496167373072414
2,7,0,2300-2359,1,8,10,50,SkyWest Airlines Inc.,28011,56790,2087,4365661,3472966,3.419267401443636e-05,9.900278805864171e-05,15,Atlanta Municipal,33.641,-84.427,Mobile Regional,0.31,0.0,0.0,64.0,13.87,0.23924894003634162,0.18786731291566006,0.19104526288815896,0.2177579365079365
3,1,0,0800-0859,2,2,56,76,SkyWest Airlines Inc.,18465,68810,2895,2780593,3472966,3.419267401443636e-05,9.900278805864171e-05,5,Los Angeles International,33.942,-118.408,Reno/Tahoe International,0.0,0.0,0.0,73.0,5.82,0.17960719003043704,0.16592328278322926,0.1608678955453149,0.10836054370111625
4,7,0,2200-2259,2,3,26,132,Delta Air Lines Inc.,9191,81803,3723,1065782,12460183,0.0001441658849878598,0.0001486602009422039,18,Salt Lake City International,40.784,-111.967,Chicago O'Hare International,0.0,0.0,0.0,58.0,13.2,0.13955758569244653,0.19767188859878154,0.20372403138594136,0.2174028268551237
6,1,0,1700-1759,2,3,10,140,American Airlines Inc.,4615,76419,433,477995,11744595,9.82082928995461e-05,0.00017728721959309724,22,Kansas City International,39.298,-94.714,Dallas Fort Worth Regional,0.0,0.0,0.0,78.0,7.16,0.28251513882012413,0.3029034059184813,0.25356818055271996,0.34501642935377874
10,5,0,1900-1959,2,5,3,175,Southwest Airlines Co.,2035,115051,1143,216694,13382999,6.178236301460919e-05,9.889412309998219e-05,7,Ontario International,34.056,-117.601,Sacramento International,0.0,0.0,0.0,75.0,7.83,0.17932290605257795,0.11533665835411472,0.19371339610052635,0.22540415704387992
9,4,0,0001-0559,3,1,3,128,American Airlines Inc.,19380,76533,8345,2006675,11744595,9.82082928995461e-05,0.00017728721959309724,21,Douglas Municipal,35.219,-80.936,NONE,0.0,0.0,0.0,95.0,4.03,0.15382995021064727,0.18786731291566006,0.16732145635599813,0.06627991298042059
5,4,0,1600-1659,7,3,29,128,American Airlines Inc.,14585,78894,4704,1827202,11744595,9.82082928995461e-05,0.00017728721959309724,21,Phoenix Sky Harbor International,33.436,-112.009,Kansas City International,0.0,0.0,0.0,88.0,5.59,0.25727301346271364,0.1777509068923821,0.2508514599700286,0.27368563930865986
7,4,1,1900-1959,5,7,19,143,Southwest Airlines Co.,7705,117728,1781,1391212,13382999,6.178236301460919e-05,9.889412309998219e-05,20,Fort Lauderdale-Hollywood International,26.074,-80.152,Orlando International,0.5,0.0,0.0,92.0,4.7,0.21594507669470558,0.29386171213546564,0.22800718132854578,0.35212814645308926
9,7,0,1700-1759,3,5,6,110,Delta Air Lines Inc.,2050,81338,403,191927,12460183,0.0001441658849878598,0.0001486602009422039,17,Memphis International,35.05,-89.979,Minneapolis-St Paul International,0.0,0.0,0.0,94.0,7.61,0.1018050809686525,0.11005143591941706,0.12687625287243925,0.18920765027322403
9,3,1,1900-1959,7,4,35,142,United Air Lines Inc.,14118,51239,4528,1690031,8501631,0.00025380424062159367,0.00022898547349326266,20,Houston Intercontinental,29.983,-95.34,Orange County,1.11,0.0,0.0,84.0,4.47,0.16761816443040542,0.11257117827420061,0.1282981267437226,0.19799548000393044
6,4,1,2000-2059,8,6,20,186,Frontier Airlines Inc.,13568,11337,687,1903352,1857122,0.00011572564827677376,7.134694872433899e-06,3,McCarran International,36.08,-115.152,Raleigh-Durham International,0.0,0.0,0.0,103.0,13.2,0.33089453340695746,0.2469005539435505,0.2514772268506625,0.37173557580004674
8,6,0,1200-1259,4,3,4,110,Delta Air Lines Inc.,2079,91062,176,178477,12460183,0.0001441658849878598,0.0001486602009422039,17,Will Rogers World,35.392,-97.602,Atlanta Municipal,0.0,0.0,0.0,84.0,10.51,0.16858626734603602,0.18240273482012045,0.16186967124116694,0.18210098109595596
12,1,1,1900-1959,2,5,20,143,Southwest Airlines Co.,8974,113248,6280,1093478,13382999,6.178236301460919e-05,9.889412309998219e-05,8,Friendship International,39.176,-76.671,Albany International,0.0,0.0,0.0,55.0,2.01,0.26403810805912964,0.18786731291566006,0.25164658017962693,0.3021548662088563
1,2,0,0800-0859,2,1,3,66,SkyWest Airlines Inc.,1745,62105,220,170270,3472966,3.419267401443636e-05,9.900278805864171e-05,15,Standiford Field,38.18,-85.739,NONE,0.03,1.3,0.0,26.0,14.32,0.2080508474576271,0.18786731291566006,0.15948943442579175,0.10579153667706584
1,7,0,1300-1359,2,3,65,143,Southwest Airlines Co.,30842,107363,3455,4365661,13382999,6.178236301460919e-05,9.889412309998219e-05,17,Atlanta Municipal,33.641,-84.427,Lambert-St. Louis International,0.27,0.0,0.0,48.0,8.05,0.1724374357216318,0.18722587719298245,0.17856736911500604,0.19522697795071337
4,1,0,0700-0759,4,2,46,120,United Air Lines Inc.,14524,51763,4884,1690031,8501631,0.00025380424062159367,0.00022898547349326266,18,Houston Intercontinental,29.983,-95.34,San Antonio International,0.0,0.0,0.0,83.0,5.82,0.18322289581277315,0.1720524017467249,0.2379718670466495,0.09427990935375478
11,3,0,1300-1359,3,3,22,158,Delta Air Lines Inc.,8800,79989,552,1093478,12460183,0.0001441658849878598,0.0001486602009422039,21,Friendship International,39.176,-76.671,Atlanta Municipal,0.0,0.0,0.0,38.0,5.37,0.10088231967120395,0.09997714285714286,0.14749755226631342,0.15530731755327
10,6,0,1400-1459,3,2,15,110,Delta Air Lines Inc.,7379,86312,203,819756,12460183,0.0001441658849878598,0.0001486602009422039,18,Chicago Midway International,41.785,-87.752,Atlanta Municipal,0.27,0.0,0.0,63.0,9.4,0.11841485333379867,0.15888799559937375,0.11216232157602926,0.1992195967916757
2,7,1,1100-1159,3,2,25,175,Southwest Airlines Co.,10502,94922,1153,955406,13382999,6.178236301460919e-05,9.889412309998219e-05,1,Ronald Reagan Washington National,38.852,-77.037,Dallas Love Field,0.0,0.0,0.0,57.0,1.57,0.25888729226540047,0.29135338345864664,0.19104526288815896,0.2068757235616852
10,3,0,0900-0959,6,1,10,76,SkyWest Airlines Inc.,4760,71625,261,477995,3472966,3.419267401443636e-05,9.900278805864171e-05,4,Kansas City International,39.298,-94.714,NONE,0.65,0.0,0.0,85.0,8.5,0.14794228285890743,0.18786731291566006,0.15751080971785858,0.12171668817383341
9,5,0,1800-1859,1,6,26,128,American Airlines Inc.,9688,76533,3748,1297685,11744595,9.82082928995461e-05,0.00017728721959309724,20,Philadelphia International,39.868,-75.249,Indianapolis Muni/Weir Cook,0.0,0.0,0.0,79.0,4.92,0.15382995021064727,0.10373760488176964,0.16524705156864256,0.20512938153789687
